price,room_type,accommodates,bedrooms,beds,bathrooms,latitude,longitude,neighbourhood_cleansed,review_scores_rating,review_scores_cleanliness,review_scores_location,review_scores_value,host_is_superhost,instant_bookable,amenities,has_reviews,amenities_count,log_price
258.0,Entire home/apt,4,2.0,2.0,2.0,35.59571,-82.55167,28801,5.0,5.0,5.0,4.94,1,1,"[""Stainless steel single oven"", ""Coffee maker"", ""Ceiling fan"", ""Wifi"", ""Dishwasher"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Baking sheet"", ""Free dryer \u2013 In unit"", ""Self check-in"", ""Air conditioning"", ""Shower gel"", ""Carbon monoxide alarm"", ""Hot water"", ""Smart lock"", ""Cooking basics"", ""TV"", ""Refrigerator"", ""Shampoo"", ""Bed linens"", ""Stove"", ""Kitchen"", ""Free parking on premises"", ""Washer"", ""Exterior security cameras on property"", ""Central heating"", ""Microwave"", ""Hair dryer"", ""Bathtub""]",1,30,5.556828061699537
200.0,Entire home/apt,4,2.0,2.0,2.0,35.601492127760466,-82.54648556825343,28801,4.95,5.0,4.85,4.76,1,1,"[""Garden view"", ""Pack \u2019n play/Travel crib - available upon request"", ""Outdoor dining area"", ""Toaster"", ""Coffee"", ""Cleaning products"", ""Wine glasses"", ""Wifi"", ""Dishwasher"", ""Clothing storage: walk-in closet, closet, and dresser"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Baking sheet"", ""Self check-in"", ""Air conditioning"", ""Outdoor furniture"", ""Shower gel"", ""Dryer"", ""Hot water"", ""Carbon monoxide alarm"", ""Shared backyard"", ""Housekeeping - available at extra cost"", ""Dining table"", ""Luggage dropoff allowed"", ""Smart lock"", ""Free street parking"", ""Private patio or balcony"", ""Books and reading material"", ""Fireplace guards"", ""Cooking basics"", ""Essentials"", ""TV"", ""Iron"", ""Refrigerator"", ""Shampoo"", ""Hot water kettle"", ""Oven"", ""Freezer"", ""City skyline view"", ""Mountain view"", ""Bed linens"", ""Stove"", ""Kitchen"", ""Free parking on premises"", ""Hangers"", ""Extra pillows and blankets"", ""Washer"", ""Board games"", ""Blender"", ""Private entrance"", ""First aid kit"", ""Central heating"", ""Body soap"", ""Hair dryer"", ""Bathtub"", ""Microwave"", ""Indoor fireplace"", ""Conditioner"", ""Coffee maker: drip coffee maker""]",1,62,5.303304908059076
710.0,Entire home/apt,16,5.0,8.0,3.0,35.47381,-82.52731,28704,4.97,5.0,4.89,4.95,1,0,"[""Coffee maker"", ""Toaster"", ""Rice maker"", ""Drying rack for clothing"", ""Baking sheet"", ""Long term stays allowed"", ""Pool table"", ""Dryer"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Dining table"", ""Children\u2019s dinnerware"", ""Cooking basics"", ""Essentials"", ""TV"", ""Oven"", ""Barbecue utensils"", ""High chair"", ""Heating"", ""Waterfront"", ""Children\u2019s books and toys"", ""Life size games"", ""Ceiling fan"", ""Wine glasses"", ""Wifi"", ""Dishwasher"", ""Dishes and silverware"", ""Hot water"", ""Mosquito net"", ""Iron"", ""Refrigerator"", ""Lake access"", ""Freezer"", ""Bed linens"", ""Hangers"", ""Sun loungers"", ""Washer"", ""Exterior security cameras on property"", ""Hot tub"", ""Room-darkening shades"", ""Coffee"", ""Smoke alarm"", ""Outdoor furniture"", ""Pack \u2019n play/Travel crib"", ""Safe"", ""Baby safety gates"", ""Keypad"", ""Backyard"", ""Books and reading material"", ""Shampoo"", ""Pets allowed"", ""BBQ grill"", ""Kitchen"", ""Blender"", ""Portable fans"", ""Hair dryer"", ""Indoor fireplace"", ""Outdoor dining area"", ""Movie theater"", ""Fire extinguisher"", ""Patio or balcony"", ""Self check-in"", ""Air conditioning"", ""Shower gel"", ""Kayak"", ""Ping pong table"", ""Mini golf"", ""Hot water kettle"", ""Stove"", ""Free parking on premises"", ""Clothing storage"", ""Private entrance"", ""Fire pit"", ""Arcade games"", ""First aid kit"", ""Microwave"", ""Bathtub"", ""Conditioner"", ""Sauna""]",1,79,6.566672429803241
318.0,Entire home/apt,6,2.0,3.0,2.0,35.59571379219535,-82.55104945001104,28801,5.0,5.0,4.94,4.89,1,1,"[""Ceiling fan"", ""Wifi"", ""Dishwasher"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Free dryer \u2013 In unit"", ""Self check-in"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Hot water"", ""Coffee maker: Keurig coffee machine"", ""Smart lock"", ""Gas stove"", ""Cooking basics"", ""Essentials"", ""TV"", ""Refrigerator"", ""Shampoo"", ""Bed linens"", ""Kitchen"", ""Free parking on premises"", ""Hangers"", ""Washer"", ""Exterior security cameras on property"", ""Heating"", ""Microwave"", ""Hair dryer"", ""Single oven""]",1,29,5.765191102784844
68.0,Entire home/apt,2,1.0,1.0,1.0,35.610943542112466,-82.53827201972553,28804,5.0,5.0,5.0,5.0,0,0,"[""AC - split type ductless system"", ""Toaster"", ""Coffee"", ""Cleaning products"", ""Wine glasses"", ""Wifi"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Hammock"", ""Trash compactor"", ""Self check-in"", ""Outdoor furniture"", ""Shower gel"", ""Hot water"", ""Dining table"", ""Keypad"", ""Radiant heating"", ""Portable heater"", ""Kitchenette"", ""Private patio or balcony"", ""TV"", ""Refrigerator"", ""Shampoo"", ""Freezer"", ""Bed linens"", ""Clothing storage: closet and dresser"", ""Free driveway parking on premises \u2013 1 space"", ""Hangers"", ""Private entrance"", ""Microwave"", ""Conditioner"", ""Coffee maker: drip coffee maker""]",1,33,4.23410650459726
208.0,Entire home/apt,6,2.0,2.0,2.0,35.5963919,-82.5513958,28801,5.0,5.0,5.0,5.0,0,1,"[""Clothing storage: closet"", ""Coffee maker"", ""Ceiling fan"", ""Toaster"", ""Wine glasses"", ""Wifi"", ""Dishwasher"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Self check-in"", ""Air conditioning"", ""Dryer"", ""Hot water"", ""Carbon monoxide alarm"", ""Keypad"", ""Gas stove"", ""Free street parking"", ""Cooking basics"", ""Essentials"", ""TV"", ""Iron"", ""Free parking garage on premises \u2013 1 space"", ""Refrigerator"", ""Oven"", ""Freezer"", ""Bed linens"", ""Kitchen"", ""Hangers"", ""Extra pillows and blankets"", ""Washer"", ""Ethernet connection"", ""Central heating"", ""Microwave"", ""Hair dryer"", ""Room-darkening shades""]",1,36,5.342334251964811
211.0,Entire home/apt,8,3.0,4.0,2.0,35.62489,-82.47852,28805,4.5,5.0,4.5,4.5,0,1,"[""Ceiling fan"", ""Toaster"", ""Coffee"", ""Cleaning products"", ""Wifi"", ""Dishwasher"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Patio or balcony"", ""Baking sheet"", ""Air conditioning"", ""Outdoor furniture"", ""Long term stays allowed"", ""Pool table"", ""Carbon monoxide alarm"", ""Dining table"", ""Cooking basics"", ""TV"", ""Coffee maker: drip coffee maker, Keurig coffee machine"", ""Refrigerator"", ""Shampoo"", ""Pets allowed"", ""Oven"", ""Freezer"", ""Bed linens"", ""Stove"", ""Kitchen"", ""Free parking on premises"", ""Clothing storage"", ""Hangers"", ""Washer"", ""Private entrance"", ""Arcade games"", ""First aid kit"", ""Exterior security cameras on property"", ""Heating"", ""Body soap"", ""Microwave"", ""Bathtub"", ""Indoor fireplace"", ""Conditioner""]",1,43,5.356586274672012
588.0,Entire home/apt,16,6.0,9.0,4.0,35.5900719,-82.6250294,28806,4.97,4.9,4.87,4.9,1,1,"[""Mini fridge"", ""Housekeeping available 24 hours, every day - available at extra cost"", ""Toaster"", ""Noise decibel monitors on property"", ""Baking sheet"", ""Free dryer \u2013 In unit"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Dining table"", ""Smart lock"", ""Cooking basics"", ""Exercise equipment"", ""TV"", ""Coffee maker: drip coffee maker, Keurig coffee machine"", ""Oven"", ""Indoor fireplace: wood-burning"", ""Barbecue utensils"", ""Heating"", ""Life size games"", ""Ceiling fan"", ""Wine glasses"", ""Wifi"", ""Dishwasher"", ""Private outdoor pool - available seasonally, heated, pool toys"", ""Dishes and silverware"", ""Hot water"", ""Free driveway parking on premises \u2013 8 spaces"", ""Baby bath"", ""Luggage dropoff allowed"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Iron"", ""Refrigerator"", ""Freezer"", ""Bed linens"", ""Sun loungers"", ""Hangers"", ""Ethernet connection"", ""Private backyard \u2013 Fully fenced"", ""Exterior security cameras on property"", ""Hot tub"", ""Room-darkening shades"", ""Coffee"", ""Smoke alarm"", ""Outdoor furniture"", ""Children\u2019s books and toys for ages 2-5 years old"", ""Baby safety gates"", ""Central air conditioning"", ""Private BBQ grill: gas"", ""Books and reading material"", ""Shampoo"", ""Pets allowed"", ""Kitchen"", ""Blender"", ""Portable fans"", ""Hair dryer"", ""Standalone high chair"", ""Outdoor dining area"", ""Gym"", ""Movie theater"", ""Fire extinguisher"", ""Self check-in"", ""Shower gel"", ""Ping pong table"", ""Fireplace guards"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Stove"", ""Clothing storage"", ""Extra pillows and blankets"", ""Private entrance"", ""Fire pit"", ""First aid kit"", ""Microwave"", ""Bathtub"", ""Ginger Lily Farms body soap"", ""Conditioner""]",1,81,6.3784261836515865
165.0,Entire home/apt,2,1.0,1.0,1.0,35.59301,-82.64321,28806,4.98,4.98,4.92,4.92,1,1,"[""Mini fridge"", ""Outdoor shower"", ""Outdoor dining area"", ""Toaster"", ""Coffee"", ""Wine glasses"", ""Wifi"", ""Drying rack for clothing"", ""Dishwasher"", ""Smoke alarm"", ""Dishes and silverware"", ""Free dryer \u2013 In unit"", ""EV charger - level 2"", ""Self check-in"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Hot water"", ""Smart lock"", ""Kitchenette"", ""Cooking basics"", ""TV"", ""Iron"", ""Coffee maker: drip coffee maker, Keurig coffee machine"", ""Shampoo"", ""Pets allowed"", ""Hot water kettle"", ""Bed linens"", ""Free parking on premises"", ""Washer"", ""Fire pit"", ""First aid kit"", ""Heating"", ""Body soap"", ""Hair dryer"", ""Bathtub"", ""Hot tub""]",1,37,5.111987788356544
211.0,Entire home/apt,2,1.0,1.0,1.0,35.592741768642604,-82.64315395019194,28806,4.99,4.98,4.92,4.91,1,0,"[""Mini fridge"", ""Outdoor shower"", ""Outdoor dining area"", ""Toaster"", ""Coffee"", ""Wine glasses"", ""Wifi"", ""Drying rack for clothing"", ""Dishwasher"", ""Smoke alarm"", ""Dishes and silverware"", ""Free dryer \u2013 In unit"", ""EV charger - level 2"", ""Self check-in"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Dining table"", ""Smart lock"", ""Kitchenette"", ""Cooking basics"", ""TV"", ""Iron"", ""Coffee maker: drip coffee maker, Keurig coffee machine"", ""Shampoo"", ""Pets allowed"", ""Hot water kettle"", ""Stove"", ""Free parking on premises"", ""Washer"", ""Fire pit"", ""First aid kit"", ""Heating"", ""Body soap"", ""Hair dryer"", ""Bathtub"", ""Conditioner"", ""Hot tub""]",1,38,5.356586274672012
248.0,Entire home/apt,5,2.0,2.0,2.0,35.596705964033525,-82.55171766508178,28801,4.95,5.0,5.0,4.9,1,0,"[""Elevator"", ""Ceiling fan"", ""Coffee"", ""Cleaning products"", ""Wine glasses"", ""Wifi"", ""Dishwasher"", ""Clothing storage: walk-in closet, closet, and dresser"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Paid parking garage off premises"", ""Baking sheet"", ""Free dryer \u2013 In unit"", ""Self check-in"", ""Long term stays allowed"", ""Shower gel"", ""Carbon monoxide alarm"", ""Hot water"", ""Dining table"", ""Keypad"", ""Central air conditioning"", ""Cooking basics"", ""Essentials"", ""TV"", ""Iron"", ""Shampoo"", ""Free washer \u2013 In unit"", ""Oven"", ""Freezer"", ""Bed linens"", ""Kitchen"", ""Free parking on premises"", ""Hangers"", ""Blender"", ""Private entrance"", ""Arcade games"", ""First aid kit"", ""Exterior security cameras on property"", ""Central heating"", ""Body soap"", ""Hair dryer"", ""Bathtub"", ""Microwave"", ""Cleaning available during stay"", ""Conditioner"", ""Coffee maker: drip coffee maker"", ""KitchenAid stainless steel electric stove"", ""LG refrigerator""]",1,51,5.517452896464707
125.0,Entire home/apt,2,1.0,1.0,1.0,35.60440973624974,-82.54925146987613,28801,0.0,0.0,0.0,0.0,1,0,"[""Lockbox"", ""First aid kit"", ""Free parking on premises"", ""Air conditioning"", ""TV"", ""Self check-in"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Wifi"", ""Kitchen"", ""Fire extinguisher"", ""Smoke alarm""]",0,12,4.836281906951478
432.0,Entire home/apt,16,4.0,10.0,4.5,35.567306026310774,-82.56630143121052,28803,5.0,5.0,5.0,4.92,1,0,"[""EV charger - level 2, tesla only"", ""Coffee maker"", ""Theme room"", ""Toaster"", ""Coffee"", ""Wine glasses"", ""Drying rack for clothing"", ""Wifi"", ""Dishwasher"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Baking sheet"", ""Free dryer \u2013 In unit"", ""Self check-in"", ""Air conditioning"", ""Outdoor furniture"", ""Shower gel"", ""Carbon monoxide alarm"", ""Hot water"", ""Hot tub"", ""Dedicated workspace"", ""Dining table"", ""Keypad"", ""Private BBQ grill: gas"", ""Free street parking"", ""Cooking basics"", ""Essentials"", ""TV"", ""Iron"", ""Refrigerator"", ""Shampoo"", ""Pets allowed"", ""Oven"", ""Freezer"", ""Bed linens"", ""Kitchen"", ""Free parking on premises"", ""Hangers"", ""Washer"", ""Blender"", ""Private entrance"", ""Exterior security cameras on property"", ""Barbecue utensils"", ""Heating"", ""Body soap"", ""Hair dryer"", ""Microwave"", ""Indoor fireplace"", ""Conditioner"", ""Crib""]",1,52,6.07073772800249
111.0,Entire home/apt,8,4.0,4.0,2.0,35.57891,-82.62692,28806,0.0,0.0,0.0,0.0,1,0,"[""Coffee maker"", ""Ceiling fan"", ""Toaster"", ""Coffee"", ""Cleaning products"", ""Wine glasses"", ""Wifi"", ""Dishwasher"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Patio or balcony"", ""Baking sheet"", ""Self check-in"", ""Air conditioning"", ""Outdoor furniture"", ""Long term stays allowed"", ""Dryer"", ""Hot water"", ""Carbon monoxide alarm"", ""Dining table"", ""Keypad"", ""Backyard"", ""Cooking basics"", ""Essentials"", ""TV"", ""Iron"", ""Refrigerator"", ""Pets allowed"", ""Hot water kettle"", ""Oven"", ""Freezer"", ""Stove"", ""BBQ grill"", ""Kitchen"", ""Free parking on premises"", ""Hangers"", ""Washer"", ""Blender"", ""Private entrance"", ""Barbecue utensils"", ""Heating"", ""Microwave"", ""Hair dryer"", ""Bathtub""]",0,45,4.718498871295094
185.0,Entire home/apt,4,1.0,1.0,1.0,35.595532295965654,-82.54992903665952,28801,4.84,5.0,4.89,4.92,1,1,"[""Outdoor dining area"", ""Coffee maker"", ""Ceiling fan"", ""Toaster"", ""Coffee"", ""Cleaning products"", ""Wine glasses"", ""Drying rack for clothing"", ""Wifi"", ""Dishwasher"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Paid parking garage off premises"", ""Baking sheet"", ""Free dryer \u2013 In unit"", ""Self check-in"", ""Air conditioning"", ""Outdoor furniture"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Hot water"", ""Dedicated workspace"", ""Housekeeping - available at extra cost"", ""Dining table"", ""Keypad"", ""Private patio or balcony"", ""Books and reading material"", ""Cooking basics"", ""Essentials"", ""TV"", ""Iron"", ""Shampoo"", ""Pets allowed"", ""Hot water kettle"", ""Oven"", ""Bed linens"", ""Stove"", ""Kitchen"", ""Clothing storage"", ""Hangers"", ""Extra pillows and blankets"", ""Washer"", ""Blender"", ""Private entrance"", ""Exterior security cameras on property"", ""Heating"", ""Body soap"", ""Hair dryer"", ""Microwave"", ""Conditioner"", ""Room-darkening shades""]",1,52,5.225746673713202
215.0,Entire home/apt,2,1.0,1.0,1.0,35.59507435322864,-82.55129578987925,28801,4.98,4.96,4.98,4.96,1,1,"[""Coffee maker"", ""Ceiling fan"", ""Toaster"", ""Coffee"", ""Cleaning products"", ""Wine glasses"", ""Noise decibel monitors on property"", ""Wifi"", ""Dishwasher"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Paid parking garage off premises"", ""Baking sheet"", ""Air conditioning"", ""Outdoor furniture"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Hot water"", ""Dedicated workspace"", ""Housekeeping - available at extra cost"", ""Private patio or balcony"", ""Cooking basics"", ""Essentials"", ""TV"", ""Iron"", ""Refrigerator"", ""Shampoo"", ""Dryer \u2013\u00a0In unit"", ""Pets allowed"", ""Hot water kettle"", ""Oven"", ""Bed linens"", ""Kitchen"", ""Hangers"", ""Extra pillows and blankets"", ""Washer"", ""Ethernet connection"", ""Blender"", ""Private entrance"", ""First aid kit"", ""Central heating"", ""Body soap"", ""Hair dryer"", ""Microwave"", ""Conditioner"", ""Room-darkening shades""]",1,47,5.375278407684165
217.0,Entire home/apt,5,3.0,3.0,2.0,35.59268856403167,-82.54832501181667,28801,4.91,4.76,4.79,4.89,0,1,"[""Stainless steel single oven"", ""Free street parking"", ""Outdoor dining area"", ""Stainless steel electric stove"", ""Ceiling fan"", ""Toaster"", ""Coffee"", ""Cleaning products"", ""Clothing storage: closet, wardrobe, and dresser"", ""Wine glasses"", ""Wifi"", ""Dishwasher"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Baking sheet"", ""Free dryer \u2013 In unit"", ""Self check-in"", ""Air conditioning"", ""Outdoor furniture"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Hot water"", ""Dedicated workspace"", ""Dining table"", ""Luggage dropoff allowed"", ""Smart lock"", ""Backyard"", ""Coffee maker: drip coffee maker, Keurig coffee machine, pour-over coffee"", ""Mosquito net"", ""Books and reading material"", ""Fireplace guards"", ""Cooking basics"", ""Essentials"", ""TV"", ""Iron"", ""Bluetooth sound system"", ""Private patio or balcony"", ""Refrigerator"", ""Shampoo"", ""Pets allowed"", ""Freezer"", ""Bed linens"", ""BBQ grill"", ""Kitchen"", ""Free parking on premises"", ""Hangers"", ""Extra pillows and blankets"", ""Washer"", ""Sun loungers"", ""Board games"", ""Private entrance"", ""Fire pit"", ""First aid kit"", ""Pool"", ""Barbecue utensils"", ""Laundromat nearby"", ""Central heating"", ""Body soap"", ""Hair dryer"", ""Bathtub"", ""Microwave"", ""Indoor fireplace"", ""Conditioner"", ""Hot tub""]",1,69,5.384495062789089
319.0,Entire home/apt,14,4.0,7.0,3.0,35.49619273941837,-82.49100515818267,28803,4.75,4.81,4.75,4.63,1,0,"[""Sauna"", ""Mini fridge"", ""Outdoor dining area"", ""Gym"", ""Coffee maker"", ""Ceiling fan"", ""Toaster"", ""Coffee"", ""Movie theater"", ""Cleaning products"", ""Wine glasses"", ""Drying rack for clothing"", ""Wifi"", ""Dishwasher"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Patio or balcony"", ""Baking sheet"", ""Air conditioning"", ""Outdoor furniture"", ""Shower gel"", ""Dryer"", ""Hot water"", ""Pool table"", ""Carbon monoxide alarm"", ""Children\u2019s books and toys"", ""Dedicated workspace"", ""Dining table"", ""Children\u2019s dinnerware"", ""Books and reading material"", ""Cooking basics"", ""Essentials"", ""TV"", ""Iron"", ""Exercise equipment"", ""Mini golf"", ""Refrigerator"", ""Shampoo"", ""Pets allowed"", ""Hot water kettle"", ""Oven"", ""Freezer"", ""Bed linens"", ""Stove"", ""BBQ grill"", ""Kitchen"", ""Free parking on premises"", ""Clothing storage"", ""Hangers"", ""Extra pillows and blankets"", ""Washer"", ""Board games"", ""Blender"", ""Private entrance"", ""Arcade games"", ""First aid kit"", ""Exterior security cameras on property"", ""Barbecue utensils"", ""Heating"", ""Fire pit"", ""Outdoor kitchen"", ""Portable fans"", ""Body soap"", ""Hair dryer"", ""Bathtub"", ""Microwave"", ""Indoor fireplace"", ""Cleaning available during stay"", ""Conditioner"", ""Hot tub"", ""Room-darkening shades"", ""Life size games""]",1,73,5.768320995793772
132.0,Entire home/apt,6,3.0,4.0,2.5,35.6227,-82.55292,28804,0.0,0.0,0.0,0.0,0,0,"[""Stainless steel oven"", ""Outdoor dining area"", ""EV charger - level 2, tesla only"", ""Wifi"", ""Smoke alarm"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Hot water"", ""Dedicated workspace"", ""Radiant heating"", ""Private patio or balcony"", ""TV"", ""Iron"", ""BBQ grill"", ""Kitchen"", ""Free parking on premises"", ""Hangers"", ""Washer"", ""Central heating"", ""Microwave"", ""Hair dryer"", ""Indoor fireplace""]",0,23,4.890349128221754
115.0,Entire home/apt,4,2.0,3.0,1.0,35.65231,-82.57738,28804,5.0,5.0,4.9,4.8,0,1,"[""Free dryer"", ""Ceiling fan"", ""Toaster"", ""Coffee"", ""Cleaning products"", ""Wine glasses"", ""Wifi"", ""Fire extinguisher"", ""Smoke alarm"", ""Free washer"", ""Dishes and silverware"", ""Baking sheet"", ""Self check-in"", ""Long term stays allowed"", ""Shower gel"", ""Carbon monoxide alarm"", ""Hot water"", ""Dining table"", ""Central air conditioning"", ""Smart lock"", ""Backyard"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Single level home"", ""Cooking basics"", ""Essentials"", ""TV"", ""Refrigerator"", ""Shampoo"", ""Hot water kettle"", ""Oven"", ""Bed linens"", ""Clothing storage: closet and dresser"", ""Stove"", ""Kitchen"", ""Free parking on premises"", ""Hangers"", ""Extra pillows and blankets"", ""Board games"", ""Blender"", ""First aid kit"", ""Exterior security cameras on property"", ""Central heating"", ""Body soap"", ""Hair dryer"", ""Bathtub"", ""Microwave"", ""Conditioner"", ""Coffee maker: drip coffee maker""]",1,48,4.7535901911063645
96.0,Entire home/apt,2,1.0,1.0,2.0,35.61233,-82.64593,28806,5.0,5.0,5.0,5.0,0,0,"[""Cleaning products"", ""Wifi"", ""Drying rack for clothing"", ""Dishwasher"", ""Smoke alarm"", ""Dishes and silverware"", ""Air conditioning"", ""Dryer"", ""Hot water"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Host greets you"", ""TV"", ""Refrigerator"", ""Oven"", ""Freezer"", ""Bed linens"", ""Stove"", ""Kitchen"", ""Free parking on premises"", ""Clothing storage"", ""Washer"", ""First aid kit"", ""Heating"", ""Body soap"", ""Microwave"", ""Bathtub""]",1,27,4.574710978503383
45.0,Private room,2,1.0,1.0,1.0,35.5486,-82.66347,28715,0.0,0.0,0.0,0.0,0,1,"[""Fire pit"", ""First aid kit"", ""Exercise equipment"", ""Air conditioning"", ""TV"", ""Lock on bedroom door"", ""Outdoor dining area"", ""Free parking on premises"", ""Carbon monoxide alarm"", ""Indoor fireplace"", ""Wifi"", ""BBQ grill"", ""Kitchen"", ""Fire extinguisher"", ""Smoke alarm"", ""Washer""]",0,16,3.828641396489095
176.0,Entire home/apt,8,3.0,4.0,2.5,35.52635,-82.61595,28806,0.0,0.0,0.0,0.0,0,0,"[""Free dryer"", ""Outdoor dining area"", ""Coffee maker"", ""Ceiling fan"", ""Coffee"", ""Cleaning products"", ""Wine glasses"", ""Drying rack for clothing"", ""Wifi"", ""Dishwasher"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Lockbox"", ""Baking sheet"", ""Self check-in"", ""Air conditioning"", ""Outdoor furniture"", ""Carbon monoxide alarm"", ""Hot water"", ""Dining table"", ""Private patio or balcony"", ""Fireplace guards"", ""Cooking basics"", ""TV"", ""Refrigerator"", ""Shampoo"", ""Pets allowed"", ""Hot water kettle"", ""Oven"", ""Freezer"", ""Bed linens"", ""Mountain view"", ""Stove"", ""Kitchen"", ""Free parking on premises"", ""Clothing storage"", ""Hangers"", ""Extra pillows and blankets"", ""Washer"", ""Private entrance"", ""First aid kit"", ""Exterior security cameras on property"", ""Heating"", ""Body soap"", ""Hair dryer"", ""Bathtub"", ""Microwave"", ""Indoor fireplace"", ""Conditioner""]",0,50,5.176149732573829
917.0,Entire home/apt,16,8.0,0.0,7.5,35.63164,-82.62878,28806,0.0,0.0,0.0,0.0,1,0,"[""Heating - split type ductless system"", ""Mini fridge"", ""Outdoor dining area"", ""Private sauna"", ""Free parking garage on premises"", ""Private backyard"", ""Ceiling fan"", ""Toaster"", ""Coffee"", ""Cleaning products"", ""Wine glasses"", ""Wifi"", ""Dishwasher"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Baking sheet"", ""Self check-in"", ""Air conditioning"", ""Outdoor furniture"", ""Long term stays allowed"", ""Shower gel"", ""Carbon monoxide alarm"", ""Hot water"", ""Dedicated workspace"", ""Dining table"", ""Luggage dropoff allowed"", ""Smart lock"", ""Private patio or balcony"", ""Books and reading material"", ""Cooking basics"", ""Essentials"", ""TV"", ""Iron"", ""Coffee maker: drip coffee maker, Keurig coffee machine"", ""Refrigerator"", ""Shampoo"", ""Pets allowed"", ""Hot water kettle"", ""Oven"", ""Freezer"", ""Bed linens"", ""Clothing storage: closet and dresser"", ""Stove"", ""BBQ grill"", ""Kitchen"", ""Hangers"", ""Extra pillows and blankets"", ""Board games"", ""Private entrance"", ""Fire pit"", ""First aid kit"", ""Laundromat nearby"", ""Central heating"", ""Portable fans"", ""Microwave"", ""Hair dryer"", ""Bathtub"", ""Indoor fireplace"", ""Conditioner"", ""Hot tub""]",0,62,6.822197390620491
83.0,Entire home/apt,2,1.0,2.0,1.0,35.55329,-82.53492,28803,0.0,0.0,0.0,0.0,0,0,"[""Stainless steel oven"", ""Private backyard"", ""Ceiling fan"", ""Toaster"", ""Coffee"", ""Rice maker"", ""Cleaning products"", ""Wine glasses"", ""Drying rack for clothing"", ""Wifi"", ""Dishwasher"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Lockbox"", ""Baking sheet"", ""Free dryer \u2013 In unit"", ""Self check-in"", ""Air conditioning"", ""Long term stays allowed"", ""Shower gel"", ""Carbon monoxide alarm"", ""Hot water"", ""Dedicated workspace"", ""Dining table"", ""Record player"", ""Free street parking"", ""Books and reading material"", ""Cooking basics"", ""Single level home"", ""Essentials"", ""Exercise equipment"", ""Iron"", ""Shampoo"", ""Hot water kettle"", ""Freezer"", ""Bed linens"", ""Clothing storage: closet and dresser"", ""Coffee maker: french press"", ""Kitchen"", ""Free parking on premises"", ""Hangers"", ""Extra pillows and blankets"", ""Washer"", ""Ethernet connection"", ""Blender"", ""Private entrance"", ""First aid kit"", ""LG stove"", ""Exterior security cameras on property"", ""Central heating"", ""Portable fans"", ""Body soap"", ""Hair dryer"", ""Bathtub"", ""Microwave"", ""Indoor fireplace"", ""Conditioner"", ""Room-darkening shades"", ""LG refrigerator""]",0,60,4.430816798843313
